file,opt,cgates_average,cgates_stdev,depth_average,depth_stdev,amounts
benchmark_files__rand_100.qasm,00110,364.7,7.59012516365837,318.1,32.00453092922938,10
benchmark_files__rand_100.qasm,00111,348.4,7.977468270071652,339.0,31.94056981332675,10
benchmark_files__rand_100.qasm,01000,366.9,5.028916384272063,335.1,28.115654002708172,10
benchmark_files__rand_100.qasm,01001,349.2,5.287721626560915,307.1,25.05374223544259,10
benchmark_files__rand_100.qasm,01010,366.3,6.2136945531623935,341.1,25.001799935204662,10
benchmark_files__rand_100.qasm,01011,351.4,4.737087712930804,322.6,28.337960406493618,10
benchmark_files__rand_100.qasm,01100,366.2,5.688585061331157,324.9,17.178183838811368,10
benchmark_files__rand_100.qasm,01101,344.1,6.3,315.2,25.031180555459226,10
benchmark_files__rand_100.qasm,01110,363.7,5.3113086899558,354.3,28.597377502141693,10
benchmark_files__rand_100.qasm,01111,344.3,4.87954915950234,311.4,40.728859547009165,10
benchmark_files__rand_100.qasm,10000,327.7,6.783067152844648,408.1,20.791584836178313,10
benchmark_files__rand_100.qasm,10001,318.8,9.421252570651102,359.8,37.854458125827136,10
benchmark_files__rand_100.qasm,10010,327.4,9.604165762834374,387.8,36.88848058676312,10
benchmark_files__rand_100.qasm,10011,314.7,6.116371473349211,374.0,44.009089970141396,10
benchmark_files__rand_100.qasm,10100,325.8,7.166589146867566,377.6,38.18428996328202,10
benchmark_files__rand_100.qasm,10101,313.3,8.075270893288968,373.1,29.598817543949284,10
benchmark_files__rand_100.qasm,10110,328.1,6.236184731067546,364.5,23.200215516240362,10
benchmark_files__rand_100.qasm,10111,309.5,10.336827366266691,358.1,26.417607764519484,10
benchmark_files__rand_100.qasm,11000,327.4,5.817215828899594,374.9,25.870639729237464,10
benchmark_files__rand_100.qasm,11001,305.8,6.305553108173778,332.6,18.364095403803585,10
benchmark_files__rand_100.qasm,11010,327.6,5.370288632839021,360.1,23.560348044967416,10
benchmark_files__rand_100.qasm,11011,310.9,10.338762014864255,333.8,31.75468469375818,10
benchmark_files__rand_100.qasm,11100,327.5,10.052362906302179,357.0,41.5884599378241,10
benchmark_files__rand_100.qasm,11101,315.5,10.509519494249012,349.2,24.383601046605072,10
benchmark_files__rand_100.qasm,11110,328.7,12.490396310766124,346.7,19.105234884711574,10
benchmark_files__rand_100.qasm,11111,310.3333333333333,8.013876853447538,321.55555555555554,37.58283033251313,9
benchmark_files__rand_101.qasm,00001,386.55555555555554,9.044471744430544,413.3333333333333,6.879922480183431,9
benchmark_files__rand_101.qasm,00010,400.0,3.7416573867739413,423.8888888888889,13.907986869616757,9
benchmark_files__rand_101.qasm,00011,381.44444444444446,15.420845279549447,412.1111111111111,15.473593595717581,9
benchmark_files__rand_101.qasm,00100,385.55555555555554,14.576321065428996,383.6666666666667,22.91045370325278,9
benchmark_files__rand_101.qasm,00101,368.3333333333333,11.962905629950907,381.0,14.712050993809275,9
benchmark_files__rand_101.qasm,00110,388.3333333333333,3.2317865716108862,401.3333333333333,30.890487568541584,9
benchmark_files__rand_101.qasm,00111,379.3333333333333,5.163977794943222,380.0,17.326921891156037,9
benchmark_files__rand_101.qasm,01000,391.3333333333333,12.918548250050735,390.6666666666667,14.399074044303452,9
benchmark_files__rand_101.qasm,01001,388.0,4.853406592853679,391.0,9.104333522498441,9
benchmark_files__rand_101.qasm,01010,395.3333333333333,10.687479694587598,398.3333333333333,10.0,9
benchmark_files__rand_101.qasm,01011,389.55555555555554,3.9189315752329774,382.8888888888889,9.768935395703675,9
benchmark_files__rand_101.qasm,01100,385.3333333333333,5.9066817155564495,394.1111111111111,5.043024763515652,9
benchmark_files__rand_101.qasm,01101,374.22222222222223,6.679617051195172,372.44444444444446,15.642613529224949,9
benchmark_files__rand_101.qasm,01110,382.3333333333333,15.398412616601464,387.77777777777777,14.053688940612929,9
benchmark_files__rand_101.qasm,01111,374.77777777777777,9.986410519387254,373.22222222222223,11.16321118453903,9
benchmark_files__rand_101.qasm,10000,340.77777777777777,9.784088872333918,449.1111111111111,12.502839183734269,9
benchmark_files__rand_101.qasm,10001,332.55555555555554,14.561067658589621,439.0,16.316317667360558,9
benchmark_files__rand_101.qasm,10010,339.77777777777777,12.272623352430289,442.1111111111111,17.52106316183432,9
benchmark_files__rand_101.qasm,10011,337.8888888888889,9.386094258641277,443.6666666666667,12.39175353029407,9
benchmark_files__rand_101.qasm,10100,353.8888888888889,5.445578113263488,448.22222222222223,14.755622489808024,9
benchmark_files__rand_101.qasm,10101,337.77777777777777,11.2425558361253,432.55555555555554,13.647230985817119,9
benchmark_files__rand_101.qasm,10110,344.3333333333333,10.903618155864084,441.3333333333333,8.576453553512405,9
benchmark_files__rand_101.qasm,10111,331.3333333333333,10.0,422.0,8.919392106839767,9
benchmark_files__rand_101.qasm,11000,350.77777777777777,6.4769296185731875,431.8888888888889,8.949791362489899,9
benchmark_files__rand_101.qasm,11001,335.44444444444446,13.250669677928745,407.1111111111111,13.118641905018169,9
benchmark_files__rand_101.qasm,11010,339.22222222222223,14.64982197675512,410.22222222222223,14.573779939617417,9
benchmark_files__rand_101.qasm,11011,341.0,10.219806477837261,401.6666666666667,16.566364853052235,9
benchmark_files__rand_101.qasm,11100,344.3333333333333,10.208928554075703,428.6666666666667,4.876246279442598,9
benchmark_files__rand_101.qasm,11101,336.6666666666667,11.392004993756707,409.3333333333333,13.35830993967592,9
benchmark_files__rand_101.qasm,11110,340.77777777777777,11.438509788116612,425.8888888888889,38.834247326710205,9
benchmark_files__rand_101.qasm,11111,338.0,10.614455552060438,410.3333333333333,15.31883372410141,9
benchmark_files__rand_102.qasm,00001,240.55555555555554,7.959775417143252,247.88888888888889,21.49131320347541,9
benchmark_files__rand_102.qasm,00010,249.0,4.69041575982343,251.77777777777777,20.258209736509173,9
benchmark_files__rand_102.qasm,00011,240.44444444444446,6.993824436380541,245.33333333333334,27.337398071750233,9
benchmark_files__rand_102.qasm,00100,249.88888888888889,6.854754140083192,232.0,21.545816814923082,9
benchmark_files__rand_102.qasm,00101,239.77777777777777,6.142344427149002,228.55555555555554,20.987356570146446,9
benchmark_files__rand_102.qasm,00110,248.77777777777777,4.4416657980681515,243.33333333333334,16.719914938645935,9
benchmark_files__rand_102.qasm,00111,239.22222222222223,8.010795185633748,213.88888888888889,10.524515765524106,9
benchmark_files__rand_102.qasm,01000,249.33333333333334,4.189935029992178,233.88888888888889,17.653733910639254,9
benchmark_files__rand_102.qasm,01001,237.77777777777777,2.042752923427804,221.0,11.498792207106893,9
benchmark_files__rand_102.qasm,01010,250.66666666666666,6.128258770283412,225.77777777777777,17.837400020915965,9
benchmark_files__rand_102.qasm,01011,237.55555555555554,5.964918013986466,216.44444444444446,19.459993782750583,9
benchmark_files__rand_102.qasm,01100,251.0,4.898979485566356,238.66666666666666,24.253293018108327,9
benchmark_files__rand_102.qasm,01101,231.55555555555554,5.599823630379624,205.55555555555554,14.727986293003996,9
benchmark_files__rand_102.qasm,01110,248.66666666666666,5.792715732327589,227.44444444444446,12.945278943057977,9
benchmark_files__rand_102.qasm,01111,234.55555555555554,5.7948465824023545,219.22222222222223,23.53143419049779,9
benchmark_files__rand_102.qasm,10000,225.88888888888889,5.645931562627778,282.8888888888889,23.858119719357806,9
benchmark_files__rand_102.qasm,10001,216.88888888888889,3.3811386788228757,253.0,18.55322673343433,9
benchmark_files__rand_102.qasm,10010,225.66666666666666,2.70801280154532,267.55555555555554,15.232356723699215,9
benchmark_files__rand_102.qasm,10011,217.0,3.9157800414902435,255.66666666666666,17.644640357154724,9
benchmark_files__rand_102.qasm,10100,226.77777777777777,3.224137361899313,262.3333333333333,17.993826101687706,9
benchmark_files__rand_102.qasm,10101,213.0,4.055175020198813,264.22222222222223,14.657404482814805,9
benchmark_files__rand_102.qasm,10110,219.22222222222223,7.051836290054414,246.55555555555554,14.09579220990049,9
benchmark_files__rand_102.qasm,10111,216.11111111111111,6.505458297024199,236.77777777777777,16.705140777469126,9
benchmark_files__rand_102.qasm,11000,222.11111111111111,8.849914556328834,244.55555555555554,22.613226764249237,9
benchmark_files__rand_102.qasm,11001,213.11111111111111,8.03387888112232,263.44444444444446,20.822589822439962,9
benchmark_files__rand_102.qasm,11010,222.0,8.844332774281067,256.0,22.005049925465343,9
benchmark_files__rand_102.qasm,11011,207.22222222222223,8.243216440440627,237.33333333333334,20.97617696340303,9
benchmark_files__rand_102.qasm,11100,220.55555555555554,5.418304595660715,262.22222222222223,20.383968525277556,9
benchmark_files__rand_102.qasm,11101,212.44444444444446,6.567785202725178,232.66666666666666,20.763215336529914,9
