file,opt,cgates_average,cgates_stdev,depth_average,depth_stdev,amounts
benchmark_files__rand_113.qasm,1001,150.0,2.9059326290271157,181.55555555555554,18.12371749400407,9
benchmark_files__rand_113.qasm,1010,158.55555555555554,3.02254900194121,194.66666666666666,27.01851217221259,9
benchmark_files__rand_113.qasm,1011,147.22222222222223,4.391349521193224,163.33333333333334,7.542472332656507,9
benchmark_files__rand_113.qasm,1100,157.55555555555554,2.2662308949301266,175.0,23.77673933350268,9
benchmark_files__rand_113.qasm,1101,148.77777777777777,2.57240820062005,155.33333333333334,12.0,9
benchmark_files__rand_113.qasm,1110,158.44444444444446,4.058218303944372,180.11111111111111,22.338031567731917,9
benchmark_files__rand_113.qasm,1111,147.77777777777777,2.6152449546532934,156.33333333333334,12.569805089976533,9
benchmark_files__rand_114.qasm,0001,360.6666666666667,4.69041575982343,375.77777777777777,29.88042011372731,9
benchmark_files__rand_114.qasm,0010,368.55555555555554,5.88993701364381,362.77777777777777,18.389476324957513,9
benchmark_files__rand_114.qasm,0011,352.22222222222223,7.345108391572626,332.22222222222223,29.79850025226019,9
benchmark_files__rand_114.qasm,0100,372.0,4.242640687119285,343.1111111111111,19.57574715159577,9
benchmark_files__rand_114.qasm,0101,357.8888888888889,4.408185427750527,337.77777777777777,25.319196835505302,9
benchmark_files__rand_114.qasm,0110,366.6666666666667,5.333333333333333,327.0,25.616834742454465,9
